"Employment to population ratio, 15+, male (%)",SL.EMP.TOTL.SP.MA.ZS,Costa Rica,CRI,76.09999847,75.69999695,76.5,76.80000305,78.30000305,76.69999695,75.5,75.80000305,,,76.69999695,77.19999695,77.90000153,78.5,79.90000153,78.59999847,77.30000305,79.59999847,79.69999695,79.80000305,79.30000305,78.90000153,
"Employment to population ratio, 15+, male (%)",SL.EMP.TOTL.SP.MA.ZS,El Salvador,SLV,71.09999847,70.59999847,70.40000153,71.40000153,72.09999847,73.40000153,71.69999695,72.09999847,,,70.5,70.80000305,71.80000305,72.90000153,74.19999695,73.09999847,74.40000153,75.80000305,75.40000153,73,74.90000153,76.30000305,
"Employment to population ratio, 15+, male (%)",SL.EMP.TOTL.SP.MA.ZS,Mexico,MEX,79.19999695,79.19999695,78.40000153,79.40000153,78.80000305,78.59999847,75.5,76.19999695,,,79.80000305,80.40000153,80.90000153,81.69999695,81.59999847,81.59999847,79.59999847,78.19999695,81.19999695,83,82.69999695,82.40000153,
"Employment to population ratio, 15+, male (%)",SL.EMP.TOTL.SP.MA.ZS,Panama,PAN,72.30000305,73.80000305,74.59999847,75,76.69999695,79.30000305,78.59999847,78.30000305,,,71.90000153,71.69999695,72.5,74.90000153,74.5,72.59999847,72.40000153,73.19999695,72.5,73.30000305,70.90000153,68.40000153,
"Employment to population ratio, 15+, male (%)",SL.EMP.TOTL.SP.MA.ZS,Paraguay,PRY,80.19999695,80.40000153,81.5,80.69999695,81.90000153,82.09999847,81.80000305,83.30000305,,,78.30000305,80.40000153,80.90000153,82,83.40000153,84.69999695,86.5,88.09999847,85,84.90000153,85.5,85.40000153,
"Employment to population ratio, 15+, total (%)",SL.EMP.TOTL.SP.ZS,Brazil,BRA,62,63.20000076,64,63.90000153,63.79999924,64.69999695,64,64.80000305,,,62.29999924,61.40000153,61.70000076,62,61.79999924,62.59999847,62.59999847,65,64.90000153,64.80000305,64.80000305,60.20000076,
"Employment to population ratio, 15+, total (%)",SL.EMP.TOTL.SP.ZS,Colombia,COL,59.5,58.90000153,59.20000076,56.79999924,57.29999924,57,58.70000076,59.20000076,,,57.79999924,57,56,54.90000153,53.79999924,52.70000076,50.5,50,48.79999924,47.40000153,47.5,46.40000153,
"Employment to population ratio, 15+, total (%)",SL.EMP.TOTL.SP.ZS,Costa Rica,CRI,57.40000153,56.5,58.29999924,58.70000076,60.29999924,59.59999847,59.20000076,59.70000076,,,57.79999924,58.29999924,56.5,57.40000153,58.29999924,56.70000076,54.5,56.79999924,56.5,56.20000076,55.5,55.20000076,
"Employment to population ratio, 15+, total (%)",SL.EMP.TOTL.SP.ZS,El Salvador,SLV,56.40000153,55.20000076,55.5,56.29999924,57,57.79999924,56.79999924,57.40000153,,,55.5,55.70000076,56.20000076,56.79999924,57.09999847,55,55.40000153,56.79999924,57.59999847,55.40000153,55.70000076,56.5,
"Employment to population ratio, 15+, total (%)",SL.EMP.TOTL.SP.ZS,Mexico,MEX,57.59999847,58.40000153,58.40000153,59.5,59.40000153,59.59999847,57.5,58.40000153,,,58.09999847,58.09999847,58.70000076,58.90000153,59,58.79999924,56.70000076,55.70000076,57.40000153,58.09999847,57.5,56.90000153,
"Employment to population ratio, 15+, total (%)",SL.EMP.TOTL.SP.ZS,Panama,PAN,55.29999924,56.40000153,58,58,60,62.09999847,61.70000076,61.70000076,,,54.70000076,54.29999924,54.79999924,56,55,54.29999924,53.59999847,53.79999924,52.79999924,52.90000153,51.20000076,49.40000153,
"Employment to population ratio, 15+, total (%)",SL.EMP.TOTL.SP.ZS,Paraguay,PRY,64.30000305,64.90000153,66.19999695,65.80000305,66.80000305,66.90000153,67.19999695,68.5,,,62.20000076,64.09999847,63.79999924,64.09999847,64.30000305,66.09999847,68.59999847,71,67.69999695,67.30000305,68,67.69999695,
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Brazil,BRA,32.59999847,32,25.29999924,24.20000076,24,22.60000038,22.39999962,,,,32.90000153,32.59999847,22,,,,34.59999847,37.79999924,,38,38.29999924,,29.89999962
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Colombia,COL,44.70000076,45.5,45.29999924,44.59999847,41.20000076,46.59999847,48.40000153,49.29999924,,,45.90000153,45.59999847,42.40000153,31.79999924,30.29999924,27.10000038,25.70000076,26.60000038,23.29999924,25.20000076,26.39999962,,
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Costa Rica,CRI,24,25,22.60000038,21.60000038,19.89999962,20.29999924,,,,,,23.79999924,20.5,20.89999962,20.20000076,22.10000038,17.89999962,21.10000038,20.10000038,21.60000038,19.70000076,23,20.5
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,El Salvador,SLV,45,45.29999924,47.20000076,44,44.29999924,45.20000076,45.90000153,,,,47.20000076,46.29999924,45.59999847,43.09999847,44.5,45.29999924,46.5,46,46.09999847,46,,,
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Mexico,MEX,35.09999847,35.40000153,33.40000153,32.40000153,32.29999924,32.40000153,,,,,34.90000153,33.79999924,33.40000153,36.09999847,36.59999847,39.79999924,37,39.40000153,,40,,36.20000076,14.5
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Panama,PAN,23.39999962,23.60000038,26.29999924,25.70000076,23.5,24.60000038,31.20000076,28.20000076,,,23,19.29999924,19.10000038,21.29999924,20.89999962,19.60000038,18.60000038,18.20000076,15.5,14.69999981,15.30000019,,
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Paraguay,PRY,52.20000076,55,48.79999924,50.79999924,50.29999924,48.40000153,,,,,53.59999847,51.90000153,,50.09999847,49.5,49,41.59999847,,35,27.70000076,26.5,29.79999924,30.89999962
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Brazil,BRA,34.5,33.79999924,30.70000076,29.5,29.20000076,27.10000038,27.10000038,,,,34.29999924,34.40000153,30.70000076,,,,34.5,34.5,,33.70000076,33.79999924,,29
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Colombia,COL,44.79999924,45.5,45.40000153,43.20000076,41.40000153,47.09999847,46.40000153,48.09999847,,,46.79999924,48.09999847,44.09999847,36.20000076,33.09999847,32.90000153,31.29999924,31.70000076,27.20000076,29.70000076,29.70000076,,
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Costa Rica,CRI,20.79999924,22.20000076,20.29999924,21.60000038,19.60000038,19.20000076,,,,,,22.89999962,24.89999962,21,21.60000038,23,23.29999924,23.10000038,22,23.79999924,24.79999924,26.5,26.29999924
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,El Salvador,SLV,30.70000076,29,32.79999924,29.20000076,28.20000076,29.60000038,32.59999847,,,,33.59999847,32.90000153,31.70000076,29.29999924,33.29999924,32.5,32.29999924,30.89999962,31.10000038,27.10000038,,,
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Mexico,MEX,31.39999962,30.70000076,29.60000038,28.20000076,27.79999924,27.20000076,,,,,31.39999962,31.10000038,30.89999962,33.09999847,33.29999924,35,34.70000076,36,,40.90000153,,36.79999924,29.39999962
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Panama,PAN,36.70000076,34.59999847,34.90000153,33.20000076,30.10000038,28.70000076,32.79999924,32.5,,,36.09999847,36.5,36.20000076,34.90000153,34.5,36.70000076,34.90000153,34.79999924,34.70000076,38,40.09999847,,
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Paraguay,PRY,51.20000076,51.40000153,48.79999924,48.29999924,44.5,42,,,,,53.29999924,47.59999847,,47.5,48.20000076,46.90000153,30.39999962,,24.70000076,20.79999924,23.39999962,21.39999962,17.29999924
"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,Brazil,BRA,33.70000076,33,28.39999962,27.20000076,27,25.20000076,25.10000038,,,,33.79999924,33.70000076,27.39999962,,,,34.59999847,35.79999924,,35.40000153,35.59999847,,29.29999924
"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,Colombia,COL,44.70000076,45.5,45.40000153,43.70000076,41.29999924,46.90000153,47.20000076,48.59999847,,,46.40000153,47.09999847,43.40000153,34.20000076,31.89999962,30.39999962,29,29.60000038,25.60000038,27.79999924,28.29999924,,
"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,Costa Rica,CRI,21.89999962,23.10000038,21.10000038,21.60000038,19.70000076,19.60000038,,,,,23.79999924,23.20000076,23.5,20.89999962,21.20000076,22.70000076,21.70000076,22.5,21.39999962,23.20000076,23.29999924,25.5,24.70000076
"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,El Salvador,SLV,36.70000076,35.70000076,38.79999924,35.5,35.09999847,36.20000076,38.29999924,,,,39.29999924,38.29999924,37.40000153,34.90000153,37.70000076,37.29999924,37.59999847,36.59999847,37.09999847,34.5,,,
"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,Mexico,MEX,32.70000076,32.40000153,31,29.70000076,29.5,29.20000076,29.5,,,,32.59999847,32,31.79999924,34.09999847,34.40000153,36.59999847,35.40000153,37.09999847,,40.59999847,,36.59999847,25.89999962
"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,Panama,PAN,32,30.70000076,31.79999924,30.5,27.70000076,27.20000076,32.20000076,30.89999962,,,31.60000038,30.79999924,30.5,30.29999924,29.89999962,30.89999962,29.70000076,29.5,28.60000038,30.70000076,32.5,34.09999847,
"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,Paraguay,PRY,51.59999847,52.79999924,48.79999924,49.20000076,46.79999924,44.5,,,,,53.40000153,49.29999924,,48.40000153,48.59999847,47.70000076,35.09999847,,28.89999962,23.79999924,24.70000076,24.89999962,22.89999962
